id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
8748,1WN2,small_airport,Covered Bridge Fields Airport,43.32920074,-87.99729919,875,NA,US,US-WI,Cedarburg,no,1WN2,,1WN2,,,
8749,1WN3,small_airport,Danielson Field Airport,45.2118988,-92.53600311,1000,NA,US,US-WI,Star Prairie,no,1WN3,,1WN3,,,
8750,1WN5,small_airport,Simons Airfield,46.15470123,-89.31749725,1735,NA,US,US-WI,Land-O-Lakes,no,1WN5,,1WN5,,,
45953,1WT6,heliport,Overlake Hospital EMS Heliport,47.621667,-122.187778,165,NA,US,US-WA,Bellevue,no,1WT6,,1WT6,,,
322118,1WV0,heliport,Potomac Valley Hospital Heliport,39.4104,-79.003233,878,NA,US,US-WV,Keyser,no,1WV0,,1WV0,,,
8751,1XA0,small_airport,Rab Ranch Airport,30.79369926,-97.90119934,1095,NA,US,US-TX,Andice,no,1XA0,,1XA0,,,
8752,1XA1,small_airport,Sky Acres Airport,33.64770126,-97.82900238,1070,NA,US,US-TX,Bowie,no,1XA1,,1XA1,,,
8753,1XA2,small_airport,Chase Field Industrial Airport,28.362444,-97.661917,190,NA,US,US-TX,Beeville,no,,,TX2,,https://en.wikipedia.org/wiki/Chase_Field_Industrial_Complex,"1XA2, Naval Air Station Chase Field, Beeville Municipal Airport"
8754,1XA3,heliport,Christus Spohn South Heliport,27.68479919,-97.37719727,24,NA,US,US-TX,Corpus Christi,no,1XA3,,1XA3,,,
8755,1XA4,small_airport,Mikeska Field,29.87380028,-96.00440216,161,NA,US,US-TX,Brookshire,no,1XA4,,1XA4,,,
8756,1XA5,small_airport,Flying Armadillo Field,30.13500023,-97.14289856,410,NA,US,US-TX,Paige,no,1XA5,,1XA5,,,
8757,1XA6,small_airport,Tailwheel Acres Airport,33.47370148,-97.12239838,702,NA,US,US-TX,Valley View,no,1XA6,,1XA6,,,
8758,1XA7,small_airport,Gloster Aerodrome,29.73340034,-96.05919647,145,NA,US,US-TX,Sealy,no,1XA7,,1XA7,,,
8759,1XA8,small_airport,Hackberry Airport,32.23249817,-96.39749908,433,NA,US,US-TX,Chatfield,no,1XA8,,1XA8,,,
8760,1XA9,heliport,Life Flight North Fuel Heliport,29.94389915,-95.52940369,122,NA,US,US-TX,Tomball,no,1XA9,,1XA9,,,
8761,1XS0,closed,Double U Ranch Airport,29.9224,-98.480904,1170,NA,US,US-TX,Spring Branch,no,,,,,,1XS0
8762,1XS1,small_airport,Dunham Field,29.93829918,-95.04660034,60,NA,US,US-TX,Crosby,no,1XS1,,1XS1,,,
8763,1XS2,small_airport,Skye Dance Airport,30.38080025,-97.42749786,532,NA,US,US-TX,Elgin,no,1XS2,,1XS2,,,
8764,1XS3,heliport,John Peter Smith Health Network Heliport,32.7275,-97.326111,756,NA,US,US-TX,Fort Worth,no,1XS3,,1XS3,,,
8765,1XS4,small_airport,Barton Field,30.45350075,-97.25550079,530,NA,US,US-TX,Taylor,no,1XS4,,1XS4,,,
8766,1XS5,heliport,Austin Diagnostic Medical Center Heliport,30.41220093,-97.70749664,720,NA,US,US-TX,Austin,no,1XS5,,1XS5,,,
8767,1XS6,heliport,Hillcrest Baptist Hospital Heliport,31.489167,-97.158528,566,NA,US,US-TX,Waco,no,1XS6,,1XS6,,,
8768,1XS7,small_airport,Heath Canyon Airport,29.45019913,-102.8320007,1857,NA,US,US-TX,Terlingua,no,1XS7,,1XS7,,,
8769,1XS8,small_airport,Pinon Ranch Airport,29.63409996,-100.3740005,1640,NA,US,US-TX,Brackettville,no,1XS8,,1XS8,,,
8770,1XS9,small_airport,Beefmaster's Best Airport,28.39559937,-98.22080231,250,NA,US,US-TX,Three Rivers,no,1XS9,,1XS9,,,
8771,1Y3,small_airport,Judge Lewis Field Mt Ayr Municipal Airport,40.70550156,-94.22380066,1265,NA,US,US-IA,Mount Ayr,no,1Y3,,1Y3,,,
8772,1Y5,small_airport,New Hampton Municipal Airport,43.08720016,-92.34320068,1173,NA,US,US-IA,New Hampton,no,1Y5,,1Y5,,,
8773,1Y9,small_airport,Paullina Municipal Airport,42.98830032,-95.66449738,1385,NA,US,US-IA,Paullina,no,1Y9,,1Y9,,,
8774,1Z1,small_airport,Grand Canyon Bar Ten Airstrip,36.25970078,-113.2310028,4100,NA,US,US-AZ,Whitmore,no,1Z1,,1Z1,,,
8775,1Z9,seaplane_base,Ellamar Seaplane Base,60.893818,-146.704038,0,NA,US,US-AK,Ellamar,no,,ELW,1Z9,,,
45274,20AK,small_airport,Owen Field,61.503789,-149.896044,150,NA,US,US-AK,Big Lake,no,20AK,,20AK,,,
8776,20AL,heliport,Runkle Stagefield Army Heliport,31.33880043,-86.09169769,180,NA,US,US-AL,Fort Rucker/Elba,no,20AL,,20AL,,,
8777,20AR,small_airport,Rak Airport,35.30789948,-92.32019806,660,NA,US,US-AR,Guy,no,20AR,,20AR,,,
8778,20AZ,small_airport,Eds Field,32.6833992,-111.5009995,1644,NA,US,US-AZ,Picacho,no,20AZ,,20AZ,,,
8779,20CA,heliport,Clayton Heliport,33.60390091,-114.6449966,261,NA,US,US-CA,Blythe,no,20CA,,20CA,,,
8780,20CL,small_airport,Mysterious Valley Airport,38.7492981,-122.3669968,1410,NA,US,US-CA,Pope Valley,no,20CL,,20CL,,,
8781,20CO,heliport,Lookout Center Rooftop Heliport,39.73550034,-105.2070007,5918,NA,US,US-CO,Golden,no,20CO,,20CO,,,
8782,20CT,heliport,Global Development Facility Heliport,41.34170151,-72.09349823,14,NA,US,US-CT,New London,no,20CT,,20CT,,,
8783,20E,heliport,Maricopa Medical Center Heliport,33.45640182,-112.0240021,1117,NA,US,US-AZ,Phoenix,no,20E,,20E,,,
8784,20FA,small_airport,Golden Land Ranch Airport,27.39620018,-80.92060089,43,NA,US,US-FL,Okeechobee,no,20FA,,20FA,,,
8785,20FD,small_airport,Pratt Airport,30.42550087,-83.5759964,100,NA,US,US-FL,Greenville,no,20FD,,20FD,,,
8786,20FL,small_airport,Lake Suzy Estates Airport,27.04260063,-82.04370117,25,NA,US,US-FL,Port Charlotte,no,20FL,,20FL,,,
8787,20GA,small_airport,Earl L. Small Jr. Field/Stockmar Airport,33.75650024,-84.88469696,1110,NA,US,US-GA,Villa Rica,no,20GA,,20GA,,,
45383,20ID,small_airport,Harrington Airport,43.720439,-116.005667,4200,NA,US,US-ID,Idaho City,no,20ID,,20ID,,,
8788,20II,small_airport,Kay Air Airport,39.58720016,-86.27559662,651,NA,US,US-IN,Mooresville,no,20II,,20II,,,
8789,20IL,heliport,Palos Community Hospital Heliport,41.66889954,-87.81310272,717,NA,US,US-IL,Palos Heights,no,20IL,,20IL,,,
8790,20IN,small_airport,Canary's Airport,39.51390076,-86.05139923,760,NA,US,US-IN,Franklin,no,20IN,,20IN,,,
8791,20IS,small_airport,Mitek Airport,42.49720001,-89.79180145,777,NA,US,US-IL,Winslow,no,20IS,,20IS,,,
8792,20K,small_airport,Quail Creek Airport,65.35399628,-149.7619934,1550,NA,US,US-AK,Quail Creek,no,20K,,20K,,,
8793,20KS,small_airport,Airpark Estates Airport,37.67580032,-96.88529968,1340,NA,US,US-KS,Augusta,no,20KS,,20KS,,,
8794,20KY,small_airport,Madi's Meadows Airport,38.81689835,-84.6710968,880,NA,US,US-KY,Verona,no,20KY,,20KY,,,
8795,20LA,heliport,Leonard J. Chabert Medical Center Heliport,29.57080078,-90.68979645,5,NA,US,US-LA,Houma,no,20LA,,20LA,,,
322011,20LL,heliport,Abraham Lincoln Memorial Hospital Heliport,40.153042,-89.390726,583,NA,US,US-IL,Lincoln,no,20LL,,20LL,,,
8796,20LS,closed,Clark Field,30.6229,-91.032997,62,NA,US,US-LA,Zachary,no,,,,,,20LS
8797,20MA,heliport,Wcvb-Tv Heliport,42.3042984,-71.22730255,157,NA,US,US-MA,Needham,no,20MA,,20MA,,,
299724,20MD,heliport,Anne Arundel Medical Center Heliport,38.99061647,-76.53400719,170,NA,US,US-MD,Annapolis,no,20MD,,20MD,,,
45447,20ME,heliport,Jerry Douglass Heliport,44.058333,-70.098611,252,NA,US,US-ME,Lisbon,no,20ME,,20ME,,,
8798,20MI,heliport,Hawks Landing Heliport,42.71500015,-82.58640289,613,NA,US,US-MI,Marine City,no,20MI,,20MI,,,
8799,20MO,small_airport,Royal Wood Aerodrome,39.35829926,-94.31690216,860,NA,US,US-MO,Kearney,no,20MO,,20MO,,,
322237,20MT,small_airport,Prevost Airport,47.691667,-104.588056,2348,NA,US,US-MT,Lambert,no,20MT,,20MT,,,
8800,20NC,small_airport,Mountain View Airport,35.5923996,-81.05590057,1020,NA,US,US-NC,Sherrills Ford,no,20NC,,20NC,,,
8801,20ND,small_airport,Crooked Lake Airstrip,47.65390015,-100.8909988,1900,NA,US,US-ND,Turtle Lake,no,20ND,,20ND,,,
8802,20NE,heliport,Bryan Memorial Hospital Heliport,40.79610062,-96.65219879,1186,NA,US,US-NE,Lincoln,no,20NE,,20NE,,,
45534,20NJ,heliport,Liberty National Golf Club Heliport,40.698194,-74.072417,45,NA,US,US-NJ,Jersey City,no,20NJ,,20NJ,,,
8804,20NY,small_airport,Stafford Airport,43.00889969,-78.04309845,891,NA,US,US-NY,Stafford,no,20NY,,20NY,,,
8805,20OH,closed,Kruggel Airport,41.143101,-82.028503,1055,NA,US,US-OH,Litchfield,no,,,,,,20OH
8806,20OI,heliport,Medcenter Hospital Heliport,40.56980133,-83.12020111,985,NA,US,US-OH,Marion,no,20OI,,20OI,,,
8807,20OK,small_airport,Will and Wiley's Aerodrome,36.32569885,-95.64689636,700,NA,US,US-OK,Claremore,no,20OK,,20OK,,,
8808,20OR,small_airport,Warner's Airport,45.32500076,-122.4240036,325,NA,US,US-OR,Redland,no,20OR,,20OR,,,
8809,20PA,heliport,Reichdrill Heliport,40.90370178,-78.22949982,1419,NA,US,US-PA,Philipsburg,no,20PA,,20PA,,,
8810,20PN,heliport,Msd Landing Area Heliport,40.21369934,-75.30819702,350,NA,US,US-PA,West Point,no,20PN,,20PN,,,
8811,20SC,small_airport,O Neal Field,35.00650024,-82.26429749,929,NA,US,US-SC,Greer,no,20SC,,20SC,,,
327832,20SD,small_airport,Lutgen Airport,44.448888,-96.505786,1764,NA,US,US-SD,White,no,20SD,,20SD,,,
45829,20TA,small_airport,Mag Drop Airport,33.559167,-96.409444,740,NA,US,US-TX,Bells,no,20TA,,20TA,,,
8812,20TE,small_airport,Reece Ranch Airport,32.19599915,-97.08920288,880,NA,US,US-TX,Itasca,no,20TE,,20TE,,,
8813,20TN,heliport,Knox County Sheriffs Office Heliport,36.08860016,-83.84420013,1100,NA,US,US-TN,Knoxville,no,20TN,,20TN,,,
8814,20TS,small_airport,Bains Private Airport,29.80990028,-99.06809998,1420,NA,US,US-TX,Bandera,no,20TS,,20TS,,,
8815,20TX,heliport,Peterson Regional Medical Center Heliport,30.04739952,-99.14170074,1639,NA,US,US-TX,Kerrville,no,20TX,,20TX,,,
8816,20VA,small_airport,Woodford Airpark,38.08240128,-77.48829651,245,NA,US,US-VA,Bowling Green,no,20VA,,20VA,,,
8817,20VG,small_airport,Hawk Ridge Airport,37.2887001,-79.44689941,760,NA,US,US-VA,Bedford,no,20VG,,20VG,,,
8818,20WA,small_airport,Skatter Creek Airport,46.82479858,-123.0350037,174,NA,US,US-WA,Rochester,no,20WA,,20WA,,,
8819,20WI,small_airport,Harju Airport,44.02140045,-89.07929993,800,NA,US,US-WI,Redgranite,no,20WI,,20WI,,,
8820,20XS,small_airport,Klutts Field,32.83539963,-96.37799835,495,NA,US,US-TX,Chisholm,no,20XS,,20XS,,,
8821,21AK,small_airport,Montana Creek Airport,62.07170105,-150.0690002,250,NA,US,US-AK,Talkeetna,no,21AK,,21AK,,,
8822,21AL,heliport,Skelly Stagefield Army Heliport,31.28770065,-86.13009644,220,NA,US,US-AL,Fort Rucker/Opp,no,21AL,,21AL,,,
8823,21AR,small_airport,Skarda/Tollville Airport,34.71760178,-91.53900146,218,NA,US,US-AR,Hazen,no,21AR,,21AR,,,
8824,21AZ,small_airport,White Mountain Lake Airport,34.35229874,-109.9700012,6066,NA,US,US-AZ,Show Low,no,21AZ,,21AZ,,,
8825,21CA,heliport,Area Energy Llc Heliport,33.67919922,-118.0279999,40,NA,US,US-CA,Huntington Beach,no,21CA,,21CA,,,
8826,21CL,heliport,Sheriff's Heliport,34.70000076,-118.0589981,2367,NA,US,US-CA,Lancaster,no,21CL,,21CL,,,
8827,21CO,closed,Lookout Center Parking Lot Heliport,39.734405,-105.206001,5898,NA,US,US-CO,Golden,no,,,,,,21CO
8828,21FA,small_airport,Rockledge Airport,28.2990861,-80.7207806,27,NA,US,US-FL,Rockledge,no,21FA,,21FA,,,
8829,21FD,small_airport,Land's Field,30.69459915,-85.31079865,100,NA,US,US-FL,Marianna,no,21FD,,21FD,,,
8830,21FL,small_airport,Kings Field,28.50860023,-81.8003006,98,NA,US,US-FL,Clermont,no,21FL,,21FL,,,
8831,21GA,heliport,Piedmont Hospital-Newnan Heliport,33.39260101,-84.81719971,930,NA,US,US-GA,Newnan,no,21GA,,21GA,,,
8832,21GE,small_airport,Deer Crossing Airport,34.54970169,-83.82219696,1390,NA,US,US-GA,Cleveland,no,21GE,,21GE,,,
8833,21H,seaplane_base,Skyline Seaplane Base,48.48320007,-122.6849976,,NA,US,US-WA,Anacortes,no,21H,,21H,,,
301245,21ID,heliport,Nordman / Phillabaum Heliport,48.63148338,-116.8711746,2440,NA,US,US-ID,,no,21ID,,,,,
8834,21II,heliport,The King's Daughters' Heliport,38.73920059,-85.38159943,531,NA,US,US-IN,Madison,no,21II,,21II,,,
8835,21IL,heliport,Sarah Bush Lincoln Health Center Heliport,39.48889923,-88.27330017,702,NA,US,US-IL,Mattoon,no,21IL,,21IL,,,
8836,21IN,small_airport,Minneman Airport,40.41839981,-85.35549927,905,NA,US,US-IN,Hartford City,no,21IN,,21IN,,,
8837,21JY,seaplane_base,Soaring Sun Seaplane Base,39.70000076,-74.15280151,,NA,US,US-NJ,Harvey Cedars,no,21JY,,21JY,,,
8838,21KS,heliport,St Francis Hospital & Medical Center Heliport,39.05690002,-95.69609833,1114,NA,US,US-KS,Topeka,no,21KS,,21KS,,,
8839,21KY,small_airport,Lincoln Farm Airport,37.53760147,-85.73750305,780,NA,US,US-KY,Hodgenville,no,21KY,,21KY,,,
8840,21LA,small_airport,Southern Helicopters Airport,30.2968998,-91.21499634,28,NA,US,US-LA,Baton Rouge,no,21LA,,21LA,,,
8841,21LS,small_airport,Solitude Airstrip,30.87039948,-91.43109894,181,NA,US,US-LA,St Francisville,no,21LS,,21LS,,,
8842,21M,seaplane_base,Currier's Seaplane Base,45.46250153,-69.61949921,1028,NA,US,US-ME,Greenville Junction,no,21M,,21M,,,
8843,21MA,heliport,Advance Materials Corp Heliport,42.45539856,-73.20230103,1000,NA,US,US-MA,Pittsfield,no,21MA,,21MA,,,
8844,21MI,heliport,Adams Heliport,42.57229996,-83.39099884,970,NA,US,US-MI,Orchard Lake,no,21MI,,21MI,,,
8845,21MN,closed,Amundson Seaplane Base,44.9291,-93.617502,935,NA,US,US-MN,Orono/Lake Minnetonka,no,,,,,,21MN
8846,21MO,small_airport,Martins Airport,39.50139999,-94.17739868,995,NA,US,US-MO,Lawson,no,21MO,,21MO,,,
8847,21MU,small_airport,The Peninsula Airport,36.56489944,-93.50959778,1015,NA,US,US-MO,Shell Knob,no,21MU,,21MU,,,
8848,21N,small_airport,Mattituck Airport,40.98759842,-72.51899719,30,NA,US,US-NY,Mattituck,no,21N,,21N,,,
8849,21NC,heliport,Isbell Heliport,36.18669891,-76.27940369,12,NA,US,US-NC,Hertford,no,21NC,,21NC,,,
8850,21ND,small_airport,Rosenau Airport,48.5821991,-100.8550034,1450,NA,US,US-ND,Upham,no,21ND,,21ND,,,
8851,21NE,closed,Byron Airport,40.0042,-97.773102,1670,NA,US,US-NE,Byron,no,,,,,,21NE
8852,21NH,small_airport,Propwash Airport,42.91690063,-70.93530273,190,NA,US,US-NH,Kensington,no,21NH,,21NH,,,
8853,21NJ,heliport,Bergen County Police & Fire Academy Heliport,41.05680084,-74.18260193,600,NA,US,US-NJ,Mahwah,no,21NJ,,21NJ,,,
8854,21NK,small_airport,Don Kichote-Quixote Airport,42.552799,-75.191102,1750,NA,US,US-NY,Morris,no,21NK,,21NK,,,
8855,21NY,heliport,Gautieri Heliport,42.99340057,-78.17839813,915,NA,US,US-NY,Batavia,no,21NY,,21NY,,,
45722,21OG,small_airport,Ames Airport,44.771806,-122.969444,720,NA,US,US-OR,Jefferson,no,21OG,,21OG,,,
8856,21OH,heliport,Lodi Community Hospital Heliport,41.03590012,-82.01429749,1130,NA,US,US-OH,Lodi,no,21OH,,21OH,,,
8857,21OI,small_airport,Clearwater Airpark,39.12810135,-84.09269714,905,NA,US,US-OH,Owensville,no,21OI,,21OI,,,
8858,21OK,heliport,Triad Eye Medical Clinic Heliport,36.07429886,-95.8871994,725,NA,US,US-OK,Tulsa,no,21OK,,21OK,,,
8859,21OR,heliport,Katu Heliport,45.52709961,-122.6439972,160,NA,US,US-OR,Portland,no,21OR,,21OR,,,
8860,21PA,closed,Ryon Heliport,40.6651,-76.186095,1100,NA,US,US-PA,Pottsville,no,,,,,http://en.wikipedia.org/wiki/Ryon_Heliport,21PA
43026,21PN,heliport,Carlisle Regional Medical Center,40.183331,-77.222808,1115,NA,US,US-PA,Carlisle,no,21PN,,21PN,,,
8862,21SC,small_airport,Graham Airport,34.34790039,-79.87999725,154,NA,US,US-SC,Darlington,no,21SC,,21SC,,,
8863,21TA,heliport,Cypress Fairbanks Medical Center Heliport,29.92609978,-95.58940125,125,NA,US,US-TX,Houston,no,21TA,,21TA,,,
8864,21TE,small_airport,Seaberg Ranch Airport,30.01269913,-94.92410278,68,NA,US,US-TX,Dayton,no,21TE,,21TE,,,
8865,21TN,small_airport,Ray's Stall Airport,35.98529816,-83.09220123,1020,NA,US,US-TN,Dandridge,no,21TN,,21TN,,,
8866,21TS,heliport,Baycoast Medical Center Heliport,29.74749947,-94.94629669,30,NA,US,US-TX,Baytown,no,21TS,,21TS,,,
8867,21TX,small_airport,Shilling's Airport,33.49959946,-94.0943985,350,NA,US,US-TX,Texarkana,no,21TX,,21TX,,,
8868,21VA,small_airport,Eagles Nest Airport,37.30319977,-75.93489838,40,NA,US,US-VA,Cheriton,no,21VA,,21VA,,,
8869,21W,small_airport,Ranger Creek Airport,47.01290131,-121.5339966,2650,NA,US,US-WA,Greenwater,no,21W,,21W,,,
8870,21WA,heliport,St Joseph Community Hospital Heliport,45.62480164,-122.5759964,313,NA,US,US-WA,Vancouver,no,21WA,,21WA,,,
8871,21WI,heliport,Hudson Hospital & Clinic Heliport,44.962399,-92.717795,858,NA,US,US-WI,Hudson,no,21WI,,21WI,,,
8872,21XS,small_airport,Houston Airpark,29.5196991,-95.27519989,48,NA,US,US-TX,Houston,no,21XS,,21XS,,,
8873,22AK,closed,Helmericks Airport,70.428338,-150.402896,7,NA,US,US-AK,Deadhorse,no,,,,,,22AK
8874,22AL,heliport,Stinson Stagefield Army Heliport,31.36079979,-86.01370239,379,NA,US,US-AL,Fort Rucker/New Brockton,no,22AL,,22AL,,,
8875,22AR,heliport,Willow Creek Women's Hospital Heliport,36.13499832,-94.18530273,1194,NA,US,US-AR,Johnson,no,22AR,,22AR,,,
8876,22AZ,heliport,Western Arizona Regional Medical Center Heliport,35.1086998,-114.5530014,925,NA,US,US-AZ,Bullhead City,no,22AZ,,22AZ,,,
8877,22CA,seaplane_base,Commodore Center Seaplane Base,37.87990189,-122.5139999,,NA,US,US-CA,Sausalito,no,22CA,,22CA,,,
45328,22CD,heliport,Platte Valley Medical Center Heliport,39.9625,-104.766667,5115,NA,US,US-CO,Brighton,no,22CD,,22CD,,,
8878,22CL,small_airport,Double Tree Farm Airport,39.29990005,-121.3590012,550,NA,US,US-CA,Marysville,no,22CL,,22CL,,,
8879,22CN,heliport,ABC-TV Heliport,34.10329819,-118.2829971,422,NA,US,US-CA,Los Angeles,no,22CN,,22CN,,,
8880,22CO,small_airport,Flying E Airport,39.9580574,-104.4855576,5100,NA,US,US-CO,Brighton,no,22CO,,22CO,,,
8881,22D,small_airport,Bandel Airport,40.13059998,-80.09619904,1210,NA,US,US-PA,Eighty Four,no,22D,,22D,,,
8882,22FA,small_airport,Hidden River Airport,27.30310059,-82.27259827,47,NA,US,US-FL,Sarasota,no,22FA,,22FA,,,
45348,22FD,heliport,Destin Emergency Care Center Heliport,30.393889,-86.471389,13,NA,US,US-FL,Destin,no,22FD,,22FD,,,
8883,22FL,closed,Farm Air Service Airport,30.6019,-85.1399,150,NA,US,US-FL,Altha,no,,,,,,22FL
8884,22GA,small_airport,Riverside Airport,34.4292984,-85.05439758,620,NA,US,US-GA,Plainville,no,22GA,,22GA,,,
45368,22GE,heliport,Hawks Ridge Heliport,34.257778,-84.274444,1121,NA,US,US-GA,Ball Ground,no,22GE,,22GE,,,
8885,22ID,small_airport,Treasure Gulch Airport,43.94469833,-115.9410019,4350,NA,US,US-ID,Placerville,no,22ID,,22ID,,,
8886,22II,small_airport,Lewis Airport,37.91699982,-87.76110077,370,NA,US,US-IN,Mount Vernon,no,22II,,22II,,,
8887,22IL,small_airport,Heller Airport,42.41199875,-90.40010071,820,NA,US,US-IL,Galena,no,22IL,,22IL,,,
8888,22IN,small_airport,Mooney Field,41.34830093,-85.00749969,865,NA,US,US-IN,Auburn,no,22IN,,22IN,,,
8889,22IS,small_airport,Johnson Farm Airport,40.7262001,-91.06990051,535,NA,US,US-IL,Carman,no,22IS,,22IS,,,
8890,22JY,heliport,Hess State Street Heliport,40.54059982,-74.25689697,10,NA,US,US-NJ,Perth Amboy,no,22JY,,22JY,,,
8891,22KS,heliport,St Francis Regional Medical Center Heliport,37.70000076,-97.33280182,1382,NA,US,US-KS,Wichita,no,22KS,,22KS,,,
8892,22KY,heliport,Churchill Downs Heliport,38.20280075,-85.7696991,455,NA,US,US-KY,Louisville,no,22KY,,22KY,,,
8893,22LA,small_airport,Wd Flyers Airport,30.99749947,-91.88110352,48,NA,US,US-LA,Simmesport,no,22LA,,22LA,,,
8894,22LL,small_airport,Pike's Airport,41.31340027,-88.86060333,600,NA,US,US-IL,Ottawa,no,22LL,,22LL,,,
8895,22LS,small_airport,Couvillion Airport,30.39780045,-91.97389984,29,NA,US,US-LA,Arnaudville,no,22LS,,22LS,,,
8896,22MA,heliport,Poole's Heliport,42.63619995,-70.61869812,45,NA,US,US-MA,Rockport,no,22MA,,22MA,,,
8897,22MD,small_airport,Laura's Landing Airport,39.5868988,-77.64499664,550,NA,US,US-MD,Hagerstown,no,22MD,,22MD,,,
8898,22MI,heliport,Munson Medical Center Heliport,44.76060104,-85.64399719,629,NA,US,US-MI,Traverse City,no,22MI,,22MI,,,
8899,22MN,seaplane_base,Eastmans Medicine Lake Seaplane Base,44.99470139,-93.42610168,820,NA,US,US-MN,Plymouth,no,22MN,,22MN,,,
8900,22MO,small_airport,Belly Acres Ranch Airport,37.26119995,-92.3667984,1285,NA,US,US-MO,Mountain Grove,no,22MO,,22MO,,,
45498,22MS,small_airport,Sky Landings Airport,30.840278,-88.574722,260,NA,US,US-MS,Lucedale,no,22MS,,22MS,,,
8901,22MT,small_airport,Wounded Buck Ranch Airport,48.11940002,-114.1699982,2905,NA,US,US-MT,Kalispell,no,22MT,,22MT,,,
45678,22NA,heliport,Davis Regional Heliport,35.818417,-80.830417,865,NA,US,US-NC,Statesville,no,22NA,,22NA,,,
8902,22NC,small_airport,Flint Ridge Airport,35.821098,-79.4683,650,NA,US,US-NC,Siler City,no,22NC,,22NC,,,Flying Dove Field
8903,22NE,small_airport,Grone Airport,40.29700089,-97.79810333,1643,NA,US,US-NE,Davenport,no,22NE,,22NE,,,
8904,22NJ,heliport,Our Lady's Heliport,39.98289871,-74.82849884,18,NA,US,US-NJ,Mount Holly,no,22NJ,,22NJ,,,
8905,22NK,heliport,Alstar North Heliport,42.48279953,-79.32920074,580,NA,US,US-NY,Dunkirk,no,22NK,,22NK,,,
45693,22NR,closed,Bully Field,36.153611,-79.400556,550,NA,US,US-NC,Burlington,no,,,,,,22NR
8906,22NY,heliport,Troop A Headquarters Heliport,43.03030014,-78.18470001,903,NA,US,US-NY,Batavia,no,22NY,,22NY,,,
8907,22OG,small_airport,Withrotor Airport,42.27539825,-120.3939972,4920,NA,US,US-OR,Lakeview,no,22OG,,22OG,,,
8908,22OH,heliport,Galenstein Park Heliport,39.26010132,-84.36440277,825,NA,US,US-OH,Blue Ash,no,22OH,,22OH,,,
8909,22OI,small_airport,Giovannone Airport,41.14889908,-80.84010315,950,NA,US,US-OH,Lordstown,no,22OI,,22OI,,,
45721,22OK,small_airport,Smith Field,34.315278,-97.175833,860,NA,US,US-OK,Springer,no,22OK,,22OK,,,
8910,22OR,small_airport,Iron Crown Airport,44.94179916,-122.7630005,790,NA,US,US-OR,Silverton,no,22OR,,22OR,,,
8911,22PA,heliport,Uniontown Hospital Heliport,39.90090179,-79.74479675,1115,NA,US,US-PA,Uniontown,no,22PA,,22PA,,,
8912,22PN,heliport,St. Joseph Medical Center Heliport,40.375833,-75.979722,326,NA,US,US-PA,Reading,no,22PN,,22PN,,,
45755,22PS,heliport,Montrose High School Heliport,41.843419,-75.842586,1740,NA,US,US-PA,Montrose,no,22PS,,22PS,,,
8913,22SC,heliport,Spartanburg Regional Medical Center Heliport,34.96780014,-81.94110107,800,NA,US,US-SC,Spartanburg,no,22SC,,22SC,,,
8914,22TA,closed,Standard Industries Airport,29.341299,-98.659697,690,NA,US,US-TX,San Antonio,no,,,,,,22TA
8915,22TE,small_airport,Fenner Ranch Airport,29.19330025,-96.68910217,126,NA,US,US-TX,Cordele,no,22TE,,22TE,,,
8916,22TN,heliport,Julkev Heliport,36.3871994,-86.56330109,500,NA,US,US-TN,Gallatin,no,22TN,,22TN,,,
8917,22TS,heliport,Gray Steel Heliport,29.790833,-95.438889,100,NA,US,US-TX,Houston,no,22TS,,22TS,,,
45845,22TX,heliport,South Austin Medical Center Heliport,30.225556,-97.773889,687,NA,US,US-TX,Austin,no,22TX,,22TX,,,
8918,22VA,heliport,Wythe County Community Hospital Heliport,36.95009995,-81.08309937,2500,NA,US,US-VA,Wytheville,no,22VA,,22VA,,,
8919,22VG,heliport,Alpha Natural Resources Llc Heliport,36.69670105,-81.99530029,2130,NA,US,US-VA,Abingdon,no,22VG,,22VG,,,
325322,22VT,heliport,Northeastern Vermont Regional Hospital Heliport,44.446359,-72.010503,766,NA,US,US-VT,Johnsbury,no,22VT,,22VT,,,
8920,22WA,small_airport,Gollehon Airport,47.82020187,-118.6869965,2360,NA,US,US-WA,Wilbur,no,22WA,,22WA,,,
8921,22WI,heliport,Community Memorial Hospital Heliport,44.86500168,-88.12840271,720,NA,US,US-WI,Oconto Falls,no,22WI,,22WI,,,
8922,22WN,small_airport,Southwind Airport,43.0685997,-90.21949768,1030,NA,US,US-WI,Dodgeville,no,22WN,,22WN,,,
8923,22WV,heliport,Grafton City Hospital Heliport,39.34360123,-80.02919769,1271,NA,US,US-WV,Grafton,no,22WV,,22WV,,,
45937,22WY,small_airport,Kissack/Reynolds Airport,44.338056,-105.162117,4380,NA,US,US-WY,Rozet,no,22WY,,22WY,,,
